unit_id,species,dbh
94c24112-a35a-44fc-bd16-98baab360ce7,WH,19.6
94c24112-a35a-44fc-bd16-98baab360ce7,DF,14.4
94c24112-a35a-44fc-bd16-98baab360ce7,RA,3.2
94c24112-a35a-44fc-bd16-98baab360ce7,LP,8.2
94c24112-a35a-44fc-bd16-98baab360ce7,DF,11.5
94c24112-a35a-44fc-bd16-98baab360ce7,DF,11.6
94c24112-a35a-44fc-bd16-98baab360ce7,LP,7.1
94c24112-a35a-44fc-bd16-98baab360ce7,DF,23.5
94c24112-a35a-44fc-bd16-98baab360ce7,WH,21.9
94c24112-a35a-44fc-bd16-98baab360ce7,DF,24.8
94c24112-a35a-44fc-bd16-98baab360ce7,DF,17.4
94c24112-a35a-44fc-bd16-98baab360ce7,AS,0.1
94c24112-a35a-44fc-bd16-98baab360ce7,WH,15.5
94c24112-a35a-44fc-bd16-98baab360ce7,DF,1.5
94c24112-a35a-44fc-bd16-98baab360ce7,DF,13.9
94c24112-a35a-44fc-bd16-98baab360ce7,DF,10.6
94c24112-a35a-44fc-bd16-98baab360ce7,LP,8.0
94c24112-a35a-44fc-bd16-98baab360ce7,RA,15.9
94c24112-a35a-44fc-bd16-98baab360ce7,DF,19.2
94c24112-a35a-44fc-bd16-98baab360ce7,AF,3.4
94c24112-a35a-44fc-bd16-98baab360ce7,RA,12.9
94c24112-a35a-44fc-bd16-98baab360ce7,DF,13.4
94c24112-a35a-44fc-bd16-98baab360ce7,DF,10.3
94c24112-a35a-44fc-bd16-98baab360ce7,WH,15.6
94c24112-a35a-44fc-bd16-98baab360ce7,WH,9.5
94c24112-a35a-44fc-bd16-98baab360ce7,WH,7.4
94c24112-a35a-44fc-bd16-98baab360ce7,LP,4.5
94c24112-a35a-44fc-bd16-98baab360ce7,DF,26.7
97de7b96-5276-4579-b873-7276706f79ca,LP,9.5
97de7b96-5276-4579-b873-7276706f79ca,WH,5.4
97de7b96-5276-4579-b873-7276706f79ca,RA,12.0
97de7b96-5276-4579-b873-7276706f79ca,WH,11.9
97de7b96-5276-4579-b873-7276706f79ca,DF,20.4
97de7b96-5276-4579-b873-7276706f79ca,WH,4.7
97de7b96-5276-4579-b873-7276706f79ca,RA,14.2
97de7b96-5276-4579-b873-7276706f79ca,DF,11.3
97de7b96-5276-4579-b873-7276706f79ca,DF,22.8
97de7b96-5276-4579-b873-7276706f79ca,WH,12.8
97de7b96-5276-4579-b873-7276706f79ca,DF,10.9
97de7b96-5276-4579-b873-7276706f79ca,DF,11.5
97de7b96-5276-4579-b873-7276706f79ca,DF,2.8
97de7b96-5276-4579-b873-7276706f79ca,WH,18.1
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,11.2
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,22.9
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,15.4
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,19.6
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,22.2
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,2.8
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,10.2
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,WH,18.1
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,7.1
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,RA,3.5
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,9.6
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,RA,12.9
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,24.3
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,LP,4.2
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,25.6
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,WH,4.2
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,RA,9.6
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,WH,11.6
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,RA,7.4
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,4.5
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,LP,6.2
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,6.9
fdb2f3ef-09b5-42dd-a408-39bd4979a90c,DF,28.3
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,16.2
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,8.4
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,AF,4.8
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,15.7
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,10.1
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,12.6
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,1.9
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,17.9
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,RA,9.4
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,16.0
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,ES,16.6
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,13.0
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,3.8
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,9.4
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,15.7
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,15.1
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,18.4
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,6.7
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,RA,20.5
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,8.1
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,LP,7.4
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,9.4
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,25.1
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,7.0
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,10.8
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,14.9
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,20.8
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,15.6
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,16.6
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,9.5
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,3.4
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,14.7
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,15.8
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,12.4
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,13.7
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,5.1
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,23.3
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,7.9
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,13.8
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,6.2
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,7.4
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,DF,4.1
2f5a2a2d-cbf1-46c6-a449-ed7520d45d16,WH,9.5
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,5.8
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,3.3
b3677be6-62d0-4296-aa59-c517d677d1bf,WH,8.5
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,12.0
b3677be6-62d0-4296-aa59-c517d677d1bf,WH,17.8
b3677be6-62d0-4296-aa59-c517d677d1bf,RA,1.7
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,14.6
b3677be6-62d0-4296-aa59-c517d677d1bf,WH,17.4
b3677be6-62d0-4296-aa59-c517d677d1bf,WH,12.6
b3677be6-62d0-4296-aa59-c517d677d1bf,WH,25.3
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,18.9
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,27.2
b3677be6-62d0-4296-aa59-c517d677d1bf,RA,2.4
b3677be6-62d0-4296-aa59-c517d677d1bf,ES,13.8
b3677be6-62d0-4296-aa59-c517d677d1bf,RA,7.2
b3677be6-62d0-4296-aa59-c517d677d1bf,RA,5.3
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,5.9
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,18.2
b3677be6-62d0-4296-aa59-c517d677d1bf,AF,10.9
b3677be6-62d0-4296-aa59-c517d677d1bf,LP,10.2
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,9.2
b3677be6-62d0-4296-aa59-c517d677d1bf,AF,3.3
b3677be6-62d0-4296-aa59-c517d677d1bf,WA,5.4
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,7.6
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,11.6
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,7.6
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,8.2
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,20.5
b3677be6-62d0-4296-aa59-c517d677d1bf,WH,7.8
b3677be6-62d0-4296-aa59-c517d677d1bf,RA,12.9
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,14.3
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,16.0
b3677be6-62d0-4296-aa59-c517d677d1bf,WH,15.9
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,10.7
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,25.6
b3677be6-62d0-4296-aa59-c517d677d1bf,WH,17.9
b3677be6-62d0-4296-aa59-c517d677d1bf,WH,23.4
b3677be6-62d0-4296-aa59-c517d677d1bf,RA,8.5
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,7.1
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,1.3
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,5.6
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,11.6
b3677be6-62d0-4296-aa59-c517d677d1bf,DF,29.7
baf226bf-098c-4144-a25c-6adfb1a4df70,DF,14.9
baf226bf-098c-4144-a25c-6adfb1a4df70,DF,10.0
baf226bf-098c-4144-a25c-6adfb1a4df70,DF,9.0
baf226bf-098c-4144-a25c-6adfb1a4df70,DF,16.7
baf226bf-098c-4144-a25c-6adfb1a4df70,DF,9.8
baf226bf-098c-4144-a25c-6adfb1a4df70,DF,4.4
baf226bf-098c-4144-a25c-6adfb1a4df70,DF,17.2
baf226bf-098c-4144-a25c-6adfb1a4df70,DF,20.8
baf226bf-098c-4144-a25c-6adfb1a4df70,WH,22.9
baf226bf-098c-4144-a25c-6adfb1a4df70,RA,10.3
baf226bf-098c-4144-a25c-6adfb1a4df70,WH,8.8
baf226bf-098c-4144-a25c-6adfb1a4df70,RA,15.3
baf226bf-098c-4144-a25c-6adfb1a4df70,WH,20.0
baf226bf-098c-4144-a25c-6adfb1a4df70,DF,0.9
baf226bf-098c-4144-a25c-6adfb1a4df70,WH,20.2
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,33.3
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,3.7
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,17.9
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,6.0
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,7.5
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,18.9
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,21.3
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,15.9
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,8.0
ad27d7ff-1e07-4512-bec8-72740602eca6,RA,17.6
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,12.0
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,27.9
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,16.7
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,2.4
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,23.8
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,3.2
ad27d7ff-1e07-4512-bec8-72740602eca6,WA,5.8
ad27d7ff-1e07-4512-bec8-72740602eca6,ES,10.0
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,14.5
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,6.8
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,8.6
ad27d7ff-1e07-4512-bec8-72740602eca6,RA,11.1
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,10.1
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,16.6
ad27d7ff-1e07-4512-bec8-72740602eca6,RA,11.7
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,19.2
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,13.5
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,5.3
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,0.4
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,17.3
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,13.1
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,14.5
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,18.1
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,12.2
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,20.3
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,18.1
ad27d7ff-1e07-4512-bec8-72740602eca6,RA,4.0
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,20.0
ad27d7ff-1e07-4512-bec8-72740602eca6,AS,12.6
ad27d7ff-1e07-4512-bec8-72740602eca6,RA,11.8
ad27d7ff-1e07-4512-bec8-72740602eca6,DF,14.0
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,11.2
ad27d7ff-1e07-4512-bec8-72740602eca6,WH,7.9
19883f9b-9e63-421f-a863-6c10542589a1,WH,5.9
19883f9b-9e63-421f-a863-6c10542589a1,DF,2.6
19883f9b-9e63-421f-a863-6c10542589a1,WH,3.5
19883f9b-9e63-421f-a863-6c10542589a1,DF,7.9
19883f9b-9e63-421f-a863-6c10542589a1,DF,6.9
19883f9b-9e63-421f-a863-6c10542589a1,DF,21.3
19883f9b-9e63-421f-a863-6c10542589a1,WH,11.5
19883f9b-9e63-421f-a863-6c10542589a1,DF,16.9
19883f9b-9e63-421f-a863-6c10542589a1,RA,5.4
19883f9b-9e63-421f-a863-6c10542589a1,RA,20.1
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,12.4
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,28.7
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,16.6
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,12.2
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,7.5
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,7.1
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,28.9
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,19.3
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,13.8
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,21.8
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,18.1
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,16.6
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,3.1
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,10.0
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,6.5
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,29.6
ba059b82-b023-401a-b4b9-be2a5b35d0b9,RA,6.9
ba059b82-b023-401a-b4b9-be2a5b35d0b9,ES,2.8
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,8.0
ba059b82-b023-401a-b4b9-be2a5b35d0b9,RA,5.5
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,11.9
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,2.8
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,26.6
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,13.8
ba059b82-b023-401a-b4b9-be2a5b35d0b9,ES,5.7
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,14.5
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,5.0
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,15.4
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,3.2
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,8.7
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,2.7
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,15.8
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,2.2
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,8.9
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,6.9
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,13.1
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,19.9
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,21.7
ba059b82-b023-401a-b4b9-be2a5b35d0b9,DF,6.7
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,5.6
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,18.7
ba059b82-b023-401a-b4b9-be2a5b35d0b9,WH,21.2
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,6.2
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,18.5
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,17.9
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,7.7
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,29.1
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,17.2
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,16.5
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,LP,1.0
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,18.1
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,4.1
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,17.6
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,10.9
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,ES,9.4
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,11.5
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,5.7
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,31.4
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,12.8
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,RA,8.5
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,37.3
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,RA,14.5
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,ES,18.9
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,16.1
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,LP,5.0
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,LP,11.3
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,13.1
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,7.0
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,7.1
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,10.6
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,20.8
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,RA,14.6
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,27.0
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,4.6
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,WH,20.4
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,6.6
adb4c59a-d49f-488e-ab5b-ba89d51c29f6,DF,26.6
6541cae7-e34f-4aaa-a0b8-0ef197063511,WH,5.4
6541cae7-e34f-4aaa-a0b8-0ef197063511,RA,11.9
6541cae7-e34f-4aaa-a0b8-0ef197063511,WH,16.8
6541cae7-e34f-4aaa-a0b8-0ef197063511,WH,17.9
6541cae7-e34f-4aaa-a0b8-0ef197063511,DF,17.0
6541cae7-e34f-4aaa-a0b8-0ef197063511,DF,17.6
6541cae7-e34f-4aaa-a0b8-0ef197063511,DF,23.5
6541cae7-e34f-4aaa-a0b8-0ef197063511,WH,6.8
6541cae7-e34f-4aaa-a0b8-0ef197063511,WH,12.9
6541cae7-e34f-4aaa-a0b8-0ef197063511,DF,25.2
6541cae7-e34f-4aaa-a0b8-0ef197063511,DF,11.1
6541cae7-e34f-4aaa-a0b8-0ef197063511,DF,12.0
6541cae7-e34f-4aaa-a0b8-0ef197063511,WH,11.2
6541cae7-e34f-4aaa-a0b8-0ef197063511,WH,7.5
6541cae7-e34f-4aaa-a0b8-0ef197063511,WH,10.2
6541cae7-e34f-4aaa-a0b8-0ef197063511,DF,10.5
6541cae7-e34f-4aaa-a0b8-0ef197063511,DF,14.0
d4882c6d-f18d-458d-8a2a-fae419a07ad0,RA,15.5
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,3.1
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,18.9
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,9.0
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,16.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,1.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,21.8
d4882c6d-f18d-458d-8a2a-fae419a07ad0,RA,9.3
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,3.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,3.5
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,16.9
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,30.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,6.8
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,0.9
d4882c6d-f18d-458d-8a2a-fae419a07ad0,LP,6.0
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,3.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,0.9
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,17.2
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,12.0
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,11.0
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,14.3
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,15.2
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,10.1
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,11.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,18.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,7.2
d4882c6d-f18d-458d-8a2a-fae419a07ad0,ES,20.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,11.0
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,7.9
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,10.3
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,3.9
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,14.0
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,11.9
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,12.1
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,6.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,13.6
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,7.8
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,15.5
d4882c6d-f18d-458d-8a2a-fae419a07ad0,RA,8.4
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,21.0
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,23.9
d4882c6d-f18d-458d-8a2a-fae419a07ad0,LP,4.6
d4882c6d-f18d-458d-8a2a-fae419a07ad0,DF,12.5
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,3.1
d4882c6d-f18d-458d-8a2a-fae419a07ad0,WH,3.3
12395bd7-8f8d-48b8-b32a-4bfe77325adf,RA,4.2
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,5.5
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,13.1
12395bd7-8f8d-48b8-b32a-4bfe77325adf,LP,6.3
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,9.3
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,4.4
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,17.7
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,16.8
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,10.3
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,7.7
12395bd7-8f8d-48b8-b32a-4bfe77325adf,RA,20.7
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,12.4
12395bd7-8f8d-48b8-b32a-4bfe77325adf,RA,9.4
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,14.1
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,14.0
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,21.4
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,18.1
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,11.6
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,15.0
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,16.8
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,15.1
12395bd7-8f8d-48b8-b32a-4bfe77325adf,ES,10.1
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,3.8
12395bd7-8f8d-48b8-b32a-4bfe77325adf,LP,5.4
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,24.4
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,0.5
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,17.5
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,17.8
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,8.1
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,2.6
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WA,1.3
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,10.5
12395bd7-8f8d-48b8-b32a-4bfe77325adf,RA,19.9
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,6.2
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,7.5
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,12.5
12395bd7-8f8d-48b8-b32a-4bfe77325adf,ES,8.0
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,1.1
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,8.8
12395bd7-8f8d-48b8-b32a-4bfe77325adf,WH,23.8
12395bd7-8f8d-48b8-b32a-4bfe77325adf,DF,5.3
1944c056-f59e-4fbb-bb9f-bd280000d9bd,WH,19.2
1944c056-f59e-4fbb-bb9f-bd280000d9bd,DF,10.7
1944c056-f59e-4fbb-bb9f-bd280000d9bd,DF,9.8
1944c056-f59e-4fbb-bb9f-bd280000d9bd,WH,3.5
1944c056-f59e-4fbb-bb9f-bd280000d9bd,DF,16.0
1944c056-f59e-4fbb-bb9f-bd280000d9bd,DF,25.7
1944c056-f59e-4fbb-bb9f-bd280000d9bd,DF,1.9
1944c056-f59e-4fbb-bb9f-bd280000d9bd,WH,9.2
